vehicle_x,vehicle_y,vehicle_z
19.2098,-1.29425,-0.00100166
19.2337,-1.30153,-0.00100173
19.2576,-1.30877,-0.00100154
19.2815,-1.31598,-0.00100157
19.3054,-1.32318,-0.00100166
19.3293,-1.33037,-0.00100149
19.3533,-1.33754,-0.00100155
19.3772,-1.34468,-0.00100184
19.4011,-1.3518,-0.00100162
19.4251,-1.35891,-0.00100165
19.449,-1.366,-0.00100155
19.473,-1.37305,-0.00100174
19.4969,-1.38007,-0.00100159
19.5209,-1.38709,-0.00100185
19.5449,-1.39407,-0.00100157
19.5689,-1.40101,-0.00100165
19.5929,-1.40791,-0.00100155
19.6169,-1.4148,-0.00100176
19.6409,-1.42165,-0.00100161
19.6649,-1.42845,-0.00100163
19.6889,-1.43519,-0.00100158
19.713,-1.44191,-0.00100169
19.7371,-1.44858,-0.00100167
19.7611,-1.45523,-0.00100158
19.7852,-1.46184,-0.00100113
19.8093,-1.46846,-0.00100168
19.8334,-1.47505,-0.0010017
19.8575,-1.48161,-0.00100158
19.8816,-1.48813,-0.0010011
19.9057,-1.49466,-0.00100164
19.9298,-1.50115,-0.00100155
19.954,-1.50761,-0.00100159
19.9781,-1.51402,-0.00100108
20.0022,-1.52043,-0.0010016
20.0264,-1.5268,-0.00100167
20.0505,-1.53313,-0.00100159
20.0747,-1.53942,-0.00100171
20.0988,-1.54567,-0.00100158
20.123,-1.5519,-0.00100185
20.1472,-1.55807,-0.00100161
20.1714,-1.56419,-0.00100183
20.1956,-1.57025,-0.00100154
20.2199,-1.57627,-0.00100174
20.2441,-1.58224,-0.00100165
20.2684,-1.58818,-0.00100173
20.2926,-1.59408,-0.00100152
20.3169,-1.59999,-0.00100171
20.3412,-1.60586,-0.00100169
20.3655,-1.6117,-0.00100166
20.3897,-1.6175,-0.00100147
20.414,-1.6233,-0.00100167
20.4383,-1.62906,-0.00100175
20.4626,-1.63479,-0.00100165
20.4869,-1.64047,-0.00100145
20.5113,-1.64614,-0.00100162
20.5356,-1.65176,-0.00100154
20.5599,-1.65734,-0.00100165
20.5842,-1.66287,-0.00100108
20.6086,-1.66837,-0.0010016
20.633,-1.67383,-0.00100176
20.6574,-1.67923,-0.00100165
20.6817,-1.68455,-0.00100107
20.7061,-1.68984,-0.00100156
20.7306,-1.69508,-0.00100184
20.755,-1.70029,-0.00100168
20.7794,-1.70545,-0.00100107
20.8038,-1.71061,-0.00100152
20.8283,-1.71574,-0.00100176
20.8528,-1.72084,-0.00100171
20.8772,-1.7259,-0.00100169
20.9016,-1.73093,-0.00100149
20.9261,-1.73595,-0.0010017
20.9506,-1.74092,-0.00100173
20.9751,-1.74584,-0.00100186
20.9995,-1.75073,-0.00100147
21.024,-1.75559,-0.00100165
21.0486,-1.76041,-0.00100183
21.0731,-1.76517,-0.00100179
21.0975,-1.76988,-0.00100147
21.1221,-1.77456,-0.00100163
21.1466,-1.77918,-0.00100154
21.1712,-1.78373,-0.00100174
21.1957,-1.78821,-0.00100142
21.2203,-1.79264,-0.00100161
21.2449,-1.797,-0.00100184
21.2695,-1.80133,-0.00100172
21.294,-1.80562,-0.00100153
21.3186,-1.80991,-0.00100154
21.3433,-1.81416,-0.00100184
21.3679,-1.81838,-0.00100175
21.3925,-1.82254,-0.00100106
21.4171,-1.8267,-0.00100151
21.4418,-1.83083,-0.00100176
21.4664,-1.8349,-0.00100177
21.491,-1.83893,-0.00100107
21.5157,-1.84293,-0.00100147
21.5403,-1.84689,-0.00100169
21.565,-1.8508,-0.00100177
21.5896,-1.85464,-0.00100113
21.6143,-1.85845,-0.00100144
21.639,-1.86221,-0.00100166
21.6637,-1.8659,-0.00100189
21.6884,-1.86951,-0.00100152
21.7131,-1.87307,-0.00100143
21.7378,-1.87656,-0.00100162
21.7626,-1.88003,-0.00100168
21.7873,-1.88345,-0.00100191
21.812,-1.88685,-0.00100143
21.8368,-1.89023,-0.00100157
21.8615,-1.89357,-0.00100191
21.8863,-1.89687,-0.00100189
21.911,-1.90014,-0.00100144
21.9358,-1.90338,-0.00100153
21.9606,-1.90658,-0.00100185
21.9853,-1.90972,-0.00100186
22.0101,-1.91283,-0.00100144
22.0348,-1.9159,-0.00100149
22.0597,-1.91892,-0.00100176
22.0845,-1.92188,-0.00100187
22.1092,-1.92477,-0.00100156
22.134,-1.92763,-0.00100145
22.1588,-1.93042,-0.0010017
22.1837,-1.93314,-0.00100186
22.2084,-1.93578,-0.00100116
22.2333,-1.93836,-0.00100143
22.2581,-1.94092,-0.00100168
22.283,-1.94343,-0.00100187
22.3078,-1.94591,-0.00100112
22.3326,-1.94837,-0.00100141
22.3575,-1.95079,-0.00100162
22.3824,-1.95318,-0.00100186
22.4072,-1.95551,-0.00100118
22.4321,-1.95782,-0.00100141
22.457,-1.96009,-0.00100158
22.4819,-1.96232,-0.00100197
22.5067,-1.96448,-0.00100141
22.5316,-1.96661,-0.00100141
22.5565,-1.9687,-0.00100154
22.5814,-1.97072,-0.00100186
22.6063,-1.97268,-0.00100199
22.6311,-1.97458,-0.00100143
22.656,-1.97642,-0.00100148
22.6809,-1.97819,-0.00100177
22.7058,-1.97987,-0.00100208
22.7307,-1.98149,-0.00100146
22.7556,-1.98307,-0.00100145
22.7806,-1.98463,-0.00100176
22.8055,-1.98614,-0.00100201
22.8304,-1.98762,-0.00100152
22.8553,-1.98908,-0.00100142
22.8803,-1.99049,-0.00100169
22.9053,-1.99186,-0.00100191
22.9301,-1.99319,-0.00100155
22.9551,-1.99448,-0.0010014
22.98,-1.99573,-0.00100165
23.005,-1.99693,-0.00100202
23.0299,-1.99807,-0.00100145
23.0548,-1.99917,-0.0010014
23.0798,-2.00021,-0.0010016
23.1048,-2.00119,-0.001002
23.1297,-2.0021,-0.00100122
23.1546,-2.00295,-0.0010014
23.1796,-2.00373,-0.00100153
23.2045,-2.00442,-0.00100189
23.2294,-2.00504,-0.00100125
23.2544,-2.00564,-0.00100142
23.2794,-2.00621,-0.00100149
23.3044,-2.00674,-0.00100184
23.3293,-2.00723,-0.00100136
23.3543,-2.0077,-0.00100144
23.3792,-2.00813,-0.00100145
23.4042,-2.00851,-0.00100179
23.4292,-2.00884,-0.00100197
23.4541,-2.00915,-0.00100148
23.4791,-2.0094,-0.00100142
23.5041,-2.00961,-0.00100174
23.5291,-2.00975,-0.00100215
23.554,-2.00986,-0.00100153
23.579,-2.0099,-0.0010014
23.604,-2.00989,-0.00100169
23.629,-2.0098,-0.00100219
23.6539,-2.00964,-0.00100158
23.6788,-2.00941,-0.00100139
23.7038,-2.00909,-0.00100161
23.7288,-2.00869,-0.00100214
23.7537,-2.00825,-0.00100163
23.7787,-2.00776,-0.0010014
23.8037,-2.00724,-0.00100155
23.8287,-2.00667,-0.00100199
23.8536,-2.00607,-0.00100164
23.8786,-2.00541,-0.0010014
23.9036,-2.00471,-0.0010015
23.9286,-2.00397,-0.00100189
23.9535,-2.00319,-0.00100188
23.9784,-2.00234,-0.00100143
24.0034,-2.00145,-0.00100146
24.0284,-2.0005,-0.00100181
24.0533,-1.99951,-0.001001
24.0783,-1.99845,-0.00100145
24.1032,-1.99733,-0.00100142
24.1282,-1.99615,-0.0010018
24.1531,-1.99491,-0.0010013
24.178,-1.99359,-0.00100149
24.2029,-1.9922,-0.0010014
24.2279,-1.99074,-0.00100168
24.2528,-1.98925,-0.00100221
24.2777,-1.98771,-0.00100154
24.3027,-1.98614,-0.00100139
24.3276,-1.98454,-0.00100163
24.3525,-1.9829,-0.00100217
24.3774,-1.98122,-0.0010016
24.4023,-1.9795,-0.00100139
24.4273,-1.97774,-0.00100158
24.4522,-1.97594,-0.00100203
24.4771,-1.9741,-0.00100161
24.502,-1.9722,-0.00100139
24.5269,-1.97027,-0.00100152
24.5518,-1.96828,-0.00100192
24.5767,-1.96626,-0.00100169
24.6015,-1.96417,-0.00100141
24.6264,-1.96202,-0.00100147
24.6513,-1.95983,-0.00100182
24.6762,-1.95758,-0.00100108
24.701,-1.95525,-0.00100144
24.7259,-1.95286,-0.00100143
24.7507,-1.9504,-0.00100179
24.7756,-1.94792,-0.00100142
24.8004,-1.94539,-0.00100147
24.8253,-1.94283,-0.00100141
24.8501,-1.94024,-0.0010017
24.875,-1.93762,-0.0010023
24.8998,-1.93496,-0.00100151
24.9246,-1.93225,-0.00100139
24.9494,-1.92951,-0.00100165
24.9743,-1.92674,-0.00100197
24.9991,-1.92392,-0.00100158
25.0239,-1.92106,-0.00100139
25.0487,-1.91815,-0.00100161
25.0735,-1.9152,-0.00100196
25.0983,-1.91221,-0.00100158
25.123,-1.90916,-0.00100139
25.1478,-1.90605,-0.00100156
25.1726,-1.9029,-0.00100198
25.1974,-1.8997,-0.00100157
25.2221,-1.89642,-0.0010014
25.2469,-1.89309,-0.0010015
25.2716,-1.88973,-0.00100191
25.2964,-1.88634,-0.00100102
25.3211,-1.88291,-0.00100142
25.3458,-1.87945,-0.00100146
25.3706,-1.87595,-0.00100182
25.3953,-1.87243,-0.00100145
25.42,-1.86887,-0.00100145
25.4447,-1.86526,-0.00100143
25.4695,-1.86162,-0.00100172
25.4942,-1.85794,-0.00100214
25.5188,-1.85423,-0.0010015
25.5435,-1.85046,-0.00100141
25.5682,-1.84665,-0.00100167
25.5929,-1.8428,-0.00100196
25.6175,-1.8389,-0.00100156
25.6422,-1.83495,-0.0010014
25.6669,-1.83094,-0.00100164
25.6915,-1.82688,-0.00100201
25.7161,-1.82276,-0.00100157
25.7407,-1.81858,-0.0010014
25.7654,-1.81437,-0.00100157
25.79,-1.81012,-0.00100173
25.8146,-1.80586,-0.00100139
25.8392,-1.80155,-0.00100141
25.8638,-1.7972,-0.00100153
25.8884,-1.79283,-0.00100183
25.9129,-1.78843,-0.00100101
25.9375,-1.78398,-0.00100142
25.9621,-1.77949,-0.00100149
25.9867,-1.77497,-0.00100189
26.0112,-1.77042,-0.0010015
26.0358,-1.76582,-0.00100145
26.0603,-1.76117,-0.00100146
26.0849,-1.75648,-0.0010018
26.1094,-1.75175,-0.00100211
26.1339,-1.74697,-0.00100149
26.1584,-1.74213,-0.00100143
26.1829,-1.73724,-0.00100171
26.2074,-1.7323,-0.00100197
26.2318,-1.72731,-0.00100155
26.2562,-1.72224,-0.00100142
26.2807,-1.71714,-0.00100165
26.3052,-1.71202,-0.00100191
26.3296,-1.70688,-0.00100155
26.354,-1.7017,-0.00100141
26.3785,-1.69649,-0.0010016
26.4029,-1.69124,-0.00100182
26.4273,-1.68598,-0.0010014
26.4517,-1.68067,-0.00100141
26.4761,-1.67533,-0.00100155
26.5005,-1.66995,-0.00100191
26.5248,-1.66455,-0.00100096
26.5492,-1.6591,-0.00100143
26.5736,-1.6536,-0.00100152
26.598,-1.64807,-0.00100154
26.6223,-1.6425,-0.00100153
26.6466,-1.63689,-0.00100145
26.6709,-1.63122,-0.0010015
26.6953,-1.6255,-0.00100173
26.7196,-1.61973,-0.00100207
26.7438,-1.61393,-0.00100149
26.7681,-1.60807,-0.00100146
26.7924,-1.60219,-0.0010018
26.8167,-1.5963,-0.00100195
26.8409,-1.59038,-0.00100154
26.8652,-1.58443,-0.00100145
26.8894,-1.57844,-0.00100171
26.9137,-1.57243,-0.00100188
26.9379,-1.56641,-0.00100155
26.9621,-1.56033,-0.00100143
26.9864,-1.55422,-0.00100164
27.0106,-1.54809,-0.00100182
27.0348,-1.54194,-0.00100143
27.059,-1.53573,-0.00100143
27.0832,-1.52949,-0.00100158
27.1073,-1.52321,-0.00100179
27.1315,-1.51691,-0.00100092
27.1556,-1.51055,-0.00100144
27.1798,-1.50415,-0.00100155
27.2039,-1.4977,-0.00100175
27.228,-1.49121,-0.00100148
27.2521,-1.48468,-0.00100146
27.2762,-1.47811,-0.00100151
27.3003,-1.47152,-0.00100167
27.3244,-1.46491,-0.00100206
27.3485,-1.45828,-0.00100149
27.3725,-1.45162,-0.00100149
27.3966,-1.44493,-0.00100142
27.4207,-1.43822,-0.00100194
27.4447,-1.4315,-0.00100153
27.4688,-1.42473,-0.00100147
27.4928,-1.41794,-0.00100173
27.5169,-1.41112,-0.00100185
27.5408,-1.40429,-0.00100152
27.5649,-1.3974,-0.00100146
27.5889,-1.39048,-0.00100174
27.6129,-1.38354,-0.00100179
27.6368,-1.37658,-0.00100155
27.6608,-1.36956,-0.00100145
27.6848,-1.3625,-0.00100164
27.7087,-1.3554,-0.00100175
27.7326,-1.34828,-0.00100094
27.7566,-1.3411,-0.00100146
27.7805,-1.33389,-0.00100159
27.8044,-1.32667,-0.00100174
27.8283,-1.31945,-0.00100125
27.8522,-1.31219,-0.00100146
27.8761,-1.3049,-0.00100155
27.9,-1.2976,-0.00100165
27.9239,-1.29028,-0.00100204
27.9477,-1.28294,-0.00100149
27.9716,-1.27557,-0.00100151
27.9955,-1.26817,-0.00100176
28.0193,-1.26076,-0.00100195
28.0431,-1.25333,-0.00100152
28.067,-1.24585,-0.00100149
28.0908,-1.23835,-0.00100137
28.1147,-1.23083,-0.00100185
28.1384,-1.22329,-0.00100154
28.1622,-1.2157,-0.00100149
28.186,-1.20807,-0.00100151
28.2098,-1.20042,-0.00100178
28.2335,-1.19275,-0.0010017
28.2573,-1.18502,-0.00100148
28.2811,-1.17727,-0.00100174
28.3048,-1.16951,-0.00100176
28.3285,-1.16176,-0.00100101
28.3523,-1.15396,-0.00100147
28.376,-1.14614,-0.00100167
28.3997,-1.13831,-0.00100172
28.4234,-1.13048,-0.00100111
28.4471,-1.12261,-0.00100148
28.4709,-1.11472,-0.00100159
28.4946,-1.10681,-0.00100168
28.5183,-1.09889,-0.00100195
28.5419,-1.09095,-0.00100149
28.5656,-1.08298,-0.00100155
28.5893,-1.07498,-0.00100165
28.6129,-1.06697,-0.00100198
28.6366,-1.05894,-0.00100152
28.6602,-1.05087,-0.00100152
28.6838,-1.04277,-0.00100167
28.7075,-1.03465,-0.00100186
28.731,-1.02651,-0.00100157
28.7547,-1.01832,-0.00100151
28.7783,-1.01012,-0.00100146
28.8019,-1.0019,-0.00100181
28.8254,-0.993694,-0.00100167
28.849,-0.985447,-0.0010015
28.8726,-0.977186,-0.00100131
28.8962,-0.968915,-0.00100176
28.9197,-0.960647,-0.00100114
28.9433,-0.952339,-0.00100149
28.9669,-0.944012,-0.0010017
28.9904,-0.935679,-0.00100172
29.0139,-0.927342,-0.00100094
29.0375,-0.91897,-0.00100149
29.061,-0.910573,-0.00100168
29.0845,-0.902168,-0.00100168
29.1081,-0.89375,-0.00100167
29.1315,-0.885309,-0.0010015
29.1551,-0.876833,-0.0010016
29.1785,-0.868343,-0.00100164
29.202,-0.859833,-0.00100202
29.2255,-0.851308,-0.00100153
29.249,-0.842739,-0.00100157
29.2724,-0.834164,-0.00100163
29.2959,-0.82558,-0.00100191
29.3193,-0.816998,-0.00100156
29.3428,-0.808382,-0.00100154
29.3662,-0.799759,-0.00100159
29.3897,-0.791127,-0.00100183
29.4131,-0.782498,-0.00100154
29.4366,-0.773833,-0.00100152
29.46,-0.765159,-0.0010015
29.4834,-0.756474,-0.00100177
29.5068,-0.747793,-0.00100156
29.5302,-0.739075,-0.00100151
29.5536,-0.730344,-0.00100124
29.5771,-0.721602,-0.00100173
29.6004,-0.712863,-0.00100097
29.6238,-0.704085,-0.0010015
29.6472,-0.695288,-0.00100164
29.6706,-0.686483,-0.00100169
29.694,-0.677671,-0.00100119
29.7173,-0.66883,-0.00100151
29.7407,-0.659958,-0.0010017
29.764,-0.651077,-0.00100166
29.7874,-0.64219,-0.001002
29.8107,-0.633299,-0.00100152
29.8341,-0.624381,-0.00100161
29.8574,-0.615464,-0.00100163
29.8807,-0.606539,-0.00100196
29.904,-0.597617,-0.00100155
29.9274,-0.588663,-0.00100157
29.9507,-0.579708,-0.00100162
29.974,-0.570745,-0.00100186
29.9973,-0.561787,-0.00100158
30.0206,-0.552796,-0.00100154
30.0439,-0.543801,-0.00100155
30.0673,-0.534797,-0.0010018
30.0905,-0.525799,-0.00100169
30.1138,-0.516767,-0.00100153
30.1371,-0.507727,-0.00100154
30.1604,-0.498678,-0.00100175
30.1837,-0.489636,-0.00100115
30.207,-0.480556,-0.00100151
30.2302,-0.471466,-0.00100124
30.2535,-0.462367,-0.00100172
30.2768,-0.453278,-0.00100098
30.3,-0.444164,-0.00100152
30.3233,-0.435039,-0.00100162
30.3466,-0.425917,-0.00100168
30.3698,-0.416797,-0.0010016
30.3931,-0.407667,-0.00100152
30.4163,-0.398517,-0.0010017
30.4396,-0.389371,-0.00100164
30.4628,-0.380221,-0.00100203
30.486,-0.371073,-0.00100154
30.5093,-0.361897,-0.00100162
30.5325,-0.352725,-0.00100161
30.5558,-0.343547,-0.00100192
30.579,-0.334376,-0.00100157
30.6022,-0.325174,-0.00100157
30.6255,-0.315974,-0.0010016
30.6487,-0.306767,-0.00100184
30.6719,-0.29757,-0.00100155
30.6951,-0.28834,-0.00100155
30.7183,-0.27911,-0.00100155
30.7416,-0.269873,-0.00100178
30.7647,-0.260647,-0.00100167
30.788,-0.251391,-0.00100154
30.8112,-0.242138,-0.00100146
30.8344,-0.232881,-0.00100174
30.8576,-0.223642,-0.00100102
30.8808,-0.214374,-0.00100153
30.904,-0.205106,-0.00100124
30.9272,-0.195837,-0.0010017
30.9504,-0.186582,-0.00100109
30.9736,-0.177307,-0.00100152
30.9968,-0.168023,-0.00100165
31.02,-0.158746,-0.00100166
31.0432,-0.149471,-0.00100185
31.0664,-0.140194,-0.00100153
31.0896,-0.130897,-0.00100169
31.1128,-0.12161,-0.00100162
31.136,-0.11232,-0.00100201
31.1591,-0.103038,-0.00100155
31.1823,-0.0937321,-0.00100161
31.2055,-0.0844335,-0.0010016
31.2287,-0.0751335,-0.0010019
31.2519,-0.0658459,-0.00100159
31.2751,-0.0565335,-0.00100158
31.2983,-0.0472285,-0.0010016
31.3215,-0.0379232,-0.00100182
31.3446,-0.0286342,-0.00100156
31.3678,-0.0193197,-0.00100156
31.391,-0.0100116,-0.00100161
31.4142,-0.000704202,-0.00100177
31.4374,0.00858439,-0.00100155
31.4606,0.0178988,-0.00100154
31.4838,0.0272075,-0.00100135
31.507,0.0365152,-0.00100173
31.5301,0.0458024,-0.00100096
31.5533,0.0551134,-0.00100153
31.5765,0.0644215,-0.00100128
31.5997,0.0737244,-0.00100169
31.6229,0.0830117,-0.00100116
31.6461,0.0923104,-0.00100152
31.6693,0.101615,-0.0010017
31.6925,0.110907,-0.00100165
31.7157,0.120192,-0.00100193
31.7389,0.129471,-0.00100153
31.7621,0.138764,-0.00100167
31.7853,0.148044,-0.00100162
31.8085,0.157322,-0.001002
31.8317,0.166588,-0.00100155
31.8549,0.175873,-0.0010016
31.8781,0.185147,-0.00100159
31.9013,0.194417,-0.00100189
31.9245,0.203671,-0.00100159
31.9477,0.212945,-0.00100157
31.9709,0.222209,-0.00100156
31.9941,0.231468,-0.00100182
32.0173,0.240706,-0.00100157
32.0405,0.249965,-0.00100155
32.0637,0.259213,-0.00100168
32.087,0.268455,-0.00100177
32.1101,0.277673,-0.00100154
32.1334,0.28691,-0.00100153
32.1566,0.296136,-0.00100126
32.1798,0.305353,-0.00100173
32.203,0.314543,-0.00100094
32.2263,0.323748,-0.00100152
32.2495,0.332945,-0.00100146
32.2728,0.34213,-0.00100169
32.296,0.351299,-0.00100114
32.3192,0.360475,-0.00100151
32.3425,0.369656,-0.00100172
32.3657,0.378821,-0.00100165
32.389,0.387976,-0.00100194
32.4122,0.397123,-0.00100152
32.4355,0.406283,-0.00100164
32.4587,0.415424,-0.00100162
32.482,0.424558,-0.00100199
32.5052,0.433674,-0.00100154
32.5285,0.442805,-0.00100159
32.5518,0.451918,-0.00100161
32.5751,0.461022,-0.00100189
32.5983,0.470102,-0.00100158
32.6216,0.479195,-0.00100156
32.6449,0.488271,-0.00100155
32.6682,0.497333,-0.00100183
32.6915,0.506366,-0.00100154
32.7148,0.51541,-0.00100154
32.7381,0.524433,-0.00100152
32.7614,0.533439,-0.00100178
32.7847,0.542419,-0.00100155
32.808,0.551417,-0.00100152
32.8313,0.560404,-0.00100126
32.8547,0.569381,-0.00100174
32.878,0.578331,-0.00100095
32.9013,0.587297,-0.0010015
32.9246,0.596256,-0.00100168
32.948,0.605196,-0.0010017
32.9713,0.614115,-0.00100107
32.9946,0.623036,-0.0010015
33.018,0.631957,-0.00100169
33.0413,0.640855,-0.00100166
33.0647,0.649735,-0.00100188
33.088,0.658602,-0.0010015
33.1114,0.667472,-0.00100161
33.1348,0.676317,-0.00100163
33.1582,0.685144,-0.00100201
33.1815,0.693945,-0.00100151
33.205,0.702748,-0.00100157
33.2284,0.711524,-0.0010016
33.2518,0.720278,-0.00100191
33.2752,0.729007,-0.00100155
33.2986,0.73775,-0.00100154
33.322,0.746477,-0.0010017
33.3454,0.755192,-0.00100184
33.3688,0.763879,-0.00100153
33.3923,0.77258,-0.00100152
33.4157,0.781264,-0.00100131
33.4392,0.789933,-0.0010018
33.4626,0.798572,-0.00100167
33.486,0.807221,-0.0010015
33.5095,0.815855,-0.0010015
33.533,0.824467,-0.00100176
33.5564,0.833045,-0.00100103
33.5799,0.841631,-0.00100148
33.6034,0.850201,-0.00100174
33.6269,0.858741,-0.00100173
33.6503,0.867248,-0.00100102
33.6738,0.875749,-0.00100147
33.6974,0.884235,-0.00100165
33.7209,0.892684,-0.00100169
33.7444,0.9011,-0.00100164
33.7679,0.909506,-0.00100148
33.7915,0.917914,-0.00100159
33.815,0.926301,-0.00100167
33.8386,0.934671,-0.00100204
33.8621,0.943019,-0.00100149
33.8857,0.951374,-0.00100156
33.9092,0.959707,-0.00100161
33.9328,0.968019,-0.00100195
33.9564,0.976304,-0.00100152
33.9799,0.984594,-0.00100153
34.0035,0.992861,-0.00100151
34.0271,1.0011,-0.00100188
34.0507,1.00931,-0.00100154
34.0743,1.01752,-0.00100151
34.098,1.02571,-0.00100137
34.1216,1.03387,-0.00100183
34.1452,1.04198,-0.00100167
34.1688,1.05009,-0.00100149
34.1925,1.05818,-0.00100176
34.2162,1.06622,-0.0010018
34.2398,1.07421,-0.00100131
34.2635,1.08221,-0.00100146
34.2872,1.0902,-0.00100169
34.3109,1.09816,-0.00100175
34.3346,1.10609,-0.00100091
34.3583,1.11403,-0.00100145
34.382,1.12195,-0.00100162
34.4057,1.12984,-0.00100172
34.4294,1.13771,-0.00100127
34.4531,1.14556,-0.00100145
34.4769,1.15341,-0.00100158
34.5006,1.16122,-0.00100165
34.5244,1.16901,-0.001002
34.5481,1.17676,-0.00100146
34.5719,1.18451,-0.00100154
34.5957,1.19223,-0.00100169
34.6195,1.19991,-0.00100201
34.6432,1.20755,-0.00100148
34.6671,1.21518,-0.00100151
34.6909,1.22278,-0.00100137
34.7147,1.23032,-0.00100193
34.7386,1.23783,-0.00100154
34.7624,1.24532,-0.00100148
34.7863,1.2528,-0.00100177
34.8101,1.26026,-0.00100186
34.834,1.26768,-0.00100151
34.8578,1.2751,-0.00100146
34.8817,1.28251,-0.00100174
34.9056,1.28988,-0.00100182
34.9295,1.29722,-0.00100166
34.9534,1.30455,-0.00100145
34.9773,1.31187,-0.00100166
35.0012,1.31915,-0.00100178
35.0251,1.32638,-0.00100098
35.049,1.33361,-0.00100145
35.073,1.34081,-0.0010016
35.0969,1.34798,-0.00100175
35.1209,1.35509,-0.00100105
35.1448,1.36219,-0.00100146
35.1688,1.36925,-0.00100156
35.1928,1.37627,-0.00100183
35.2168,1.38323,-0.00100157
35.2408,1.39015,-0.00100144
35.2649,1.39707,-0.00100152
35.2889,1.40395,-0.00100146
35.313,1.41081,-0.00100206
35.337,1.41765,-0.00100146
35.361,1.42447,-0.00100149
35.3851,1.43128,-0.00100179
35.4092,1.43804,-0.001002
35.4332,1.44478,-0.00100149
35.4573,1.4515,-0.00100146
35.4814,1.4582,-0.00100179
35.5055,1.46486,-0.00100193
35.5295,1.47148,-0.00100153
35.5536,1.47808,-0.00100144
35.5778,1.48466,-0.0010017
35.6019,1.49118,-0.00100188
35.626,1.49766,-0.00100156
35.6502,1.50411,-0.00100143
35.6744,1.51052,-0.00100165
35.6986,1.51688,-0.00100184
35.7227,1.52317,-0.00100146
35.7469,1.52943,-0.00100143
35.7712,1.53567,-0.0010016
35.7954,1.54188,-0.00100192
35.8196,1.54805,-0.00100098
35.8438,1.55422,-0.00100142
35.868,1.56036,-0.00100155
35.8923,1.56647,-0.00100157
35.9165,1.57254,-0.00100107
35.9408,1.57859,-0.00100143
35.965,1.58462,-0.00100151
35.9893,1.59062,-0.00100186
36.0136,1.59657,-0.00100181
36.0378,1.60249,-0.00100144
36.0622,1.60838,-0.00100147
36.0865,1.61423,-0.00100185
36.1108,1.62003,-0.0010021
36.1351,1.62579,-0.00100146
36.1594,1.63151,-0.00100144
36.1838,1.63718,-0.00100177
36.2082,1.64279,-0.00100206
36.2325,1.64834,-0.00100151
36.2569,1.65387,-0.00100142
36.2813,1.65939,-0.0010017
36.3057,1.66486,-0.00100198
36.3301,1.6703,-0.00100156
36.3545,1.67573,-0.00100141
36.3789,1.68113,-0.00100164
36.4033,1.68649,-0.001002
36.4277,1.69181,-0.00100164
36.4522,1.69712,-0.00100141
36.4766,1.70239,-0.00100159
36.5011,1.70761,-0.00100169
36.5255,1.71279,-0.00100136
36.55,1.71794,-0.00100141
36.5744,1.72306,-0.00100154
36.599,1.72812,-0.00100196
36.6234,1.73312,-0.00100101
36.6479,1.73809,-0.00100143
36.6724,1.743,-0.00100149
36.697,1.74785,-0.00100193
36.7215,1.75263,-0.00100112
36.7461,1.75735,-0.00100143
36.7706,1.76205,-0.00100145
36.7952,1.76673,-0.00100185
36.8198,1.77136,-0.00100178
36.8443,1.77597,-0.00100144
36.8689,1.78055,-0.00100142
36.8935,1.7851,-0.00100178
36.9181,1.78961,-0.0010021
36.9426,1.79409,-0.00100148
36.9673,1.79853,-0.00100141
36.9919,1.80294,-0.00100171
37.0165,1.8073,-0.00100222
37.0411,1.81162,-0.00100151
37.0657,1.8159,-0.0010014
37.0904,1.82013,-0.00100165
37.1151,1.82431,-0.00100185
37.1397,1.82843,-0.00100156
37.1644,1.8325,-0.0010014
37.1891,1.83652,-0.00100159
37.2138,1.84046,-0.00100208
37.2385,1.84433,-0.00100158
37.2632,1.84818,-0.0010014
37.2879,1.852,-0.00100153
37.3126,1.85579,-0.00100201
37.3373,1.85953,-0.00100153
37.362,1.86326,-0.00100142
37.3867,1.86695,-0.00100149
37.4115,1.87061,-0.00100194
37.4362,1.87422,-0.00100104
37.4609,1.8778,-0.00100144
37.4857,1.88134,-0.00100145
37.5105,1.88484,-0.00100188
37.5352,1.88828,-0.00100113
37.56,1.89169,-0.00100147
37.5848,1.89505,-0.00100142
37.6096,1.89835,-0.00100181
37.6344,1.90159,-0.00100172
37.6591,1.90478,-0.00100151
37.684,1.9079,-0.00100141
37.7088,1.91095,-0.00100174
37.7337,1.91394,-0.00100213
37.7584,1.91688,-0.00100151
37.7833,1.91981,-0.00100139
37.8081,1.9227,-0.00100166
37.833,1.92555,-0.00100223
37.8578,1.92837,-0.00100156
37.8826,1.93116,-0.00100139
37.9075,1.93391,-0.00100159
37.9324,1.93661,-0.00100212
37.9572,1.93927,-0.00100162
37.982,1.9419,-0.0010014
38.0069,1.94448,-0.00100154
38.0318,1.94701,-0.00100203
38.0567,1.94948,-0.00100159
38.0816,1.95192,-0.00100141
38.1065,1.95429,-0.0010015
38.1314,1.9566,-0.00100197
38.1563,1.95884,-0.00100172
38.1812,1.96103,-0.00100143
38.2061,1.96314,-0.00100147
38.2311,1.96517,-0.0010019
38.256,1.96717,-0.00100107
38.2809,1.96914,-0.00100147
38.3058,1.97108,-0.00100143
38.3308,1.97298,-0.00100183
38.3557,1.97484,-0.00100111
38.3806,1.97667,-0.0010015
38.4055,1.97846,-0.00100141
